date,open,high,low,close,volume,close_1,result_1,perf_1,close_14,result_14,perf_14,bb_upper,bb_middle,bb_lower,bb_pct,bb_bandwidth,bb_squeeze,bb_signalup,bb_signaldn,bb_signal,ema50,ema150,ema200,ema_signal1,ema_signal2,kama50,kama150,kama200,kama_signal1,kama_signal2,sar,sar_signal,adx,plus_di,minus_di,adx_trend,adx_direction,adx_signal,aroon_osc,aroon_signal,cci,cci_signal,macd,macd_sigline,macd_hist,macd_signal,ppo,ppo_signal,mfi,mfi_signal,roc,roc_signal,rsi,rsi_signal,ult_osc,ult_signal,willr,wr_signal,ad_osc,ad_signal,stoch_slowk,stoch_slowd,sslow_signal,stoch_fastk,stoch_fastd,srsi_signal,trix,trix_signal,sr_pivotpts,sr_res1,sr_sup1,sr_res2,sr_sup2,sr_res3,sr_sup3,cv_signal
1/3/12,42.970001,43.66,42.799999,42.810001,21000,43.130001,TRUE,0.007474889,47.439999,TRUE,0.108152252,43.52004851,40.5025,37.48495149,0.88234696,14.90055436,FALSE,FALSE,FALSE,0,39.72986823,41.06813702,41.6223373,TRUE,FALSE,38.29945637,41.12842945,43.4467387,TRUE,FALSE,38.35229203,TRUE,8.572830618,30.51322881,21.36955149,FALSE,TRUE,0,100,TRUE,137.2463927,0,0.706014421,0.467914787,0.238099634,TRUE,1.36548274,TRUE,55.65312433,0,10.64875189,-1,59.66139488,0,53.78446323,0,-13.98025131,-1,-5076.825688,FALSE,63.01870112,60.41567695,0,100,66.12361377,-1,0.110885342,TRUE,43.09,51.639999,42.52,52.209999,33.970001,60.759998,33.400001,TRUE
1/4/12,42.439999,43.18,42.290001,43.130001,6700,43.330002,TRUE,0.004637167,47.330002,TRUE,0.097380035,43.77390208,40.5780001,37.38209812,0.899261447,15.75189498,FALSE,FALSE,FALSE,0,39.86320677,41.09544647,41.63733893,TRUE,FALSE,38.35458044,41.1445895,43.44431396,TRUE,FALSE,38.67075451,TRUE,8.814570947,29.17620814,22.94408316,FALSE,TRUE,0,96,TRUE,107.6437487,0,0.819240327,0.538179895,0.281060432,TRUE,1.566174563,TRUE,57.86304324,0,14.28192558,-1,60.6358246,0,57.79131895,0,-8.717091683,-1,-5721.618038,FALSE,69.16231837,61.579817,0,100,80.73352226,-1,0.116230801,TRUE,42.86666733,51.19333367,42.07333467,51.98666633,33.74666833,60.31333267,32.95333567,TRUE
1/5/12,42.259998,43.41,41.939999,43.330002,46800,43.25,FALSE,-0.001846342,48.509998,TRUE,0.11954756,44.03301541,40.65500015,37.27698489,0.895942831,16.61795719,FALSE,FALSE,FALSE,0,39.99915952,41.12504324,41.65418135,TRUE,FALSE,38.39904896,41.16223382,43.44348864,TRUE,FALSE,38.97010924,TRUE,8.764103606,27.06662404,23.00666746,FALSE,TRUE,0,92,TRUE,100.6671507,0,0.914568506,0.613457617,0.301110889,TRUE,1.919770961,TRUE,74.51026928,0,7.093433196,0,61.26561093,0,60.91903038,0,-5.481693442,-1,7804.92186,TRUE,81.18474116,71.12192022,-1,100,100,-1,0.122431515,TRUE,42.89333367,51.24666633,42.12666733,52.01333267,33.77333467,60.36666533,33.00666833,TRUE
1/6/12,43.16,43.5,43.16,43.25,5000,43.880001,TRUE,0.014566497,48.299999,TRUE,0.116762983,44.2583243,40.7270001,37.1956759,0.857231418,17.34144026,FALSE,FALSE,FALSE,0,40.12664346,41.15318836,41.67006014,TRUE,FALSE,38.46181714,41.17756261,43.44206119,TRUE,FALSE,39.25150268,TRUE,8.779143221,27.05607934,22.59964757,FALSE,TRUE,0,48,TRUE,111.6927987,0,0.972451467,0.685256387,0.28719508,TRUE,2.48130835,TRUE,74.00903139,0,6.500859234,0,60.84625836,0,60.72596108,0,-6.810630098,-1,11880.30491,TRUE,84.33353856,78.22686603,-1,93.1011796,97.7003932,-1,0.129160153,TRUE,43.30333333,52.06666567,42.94666667,52.42333233,34.18333433,61.18666467,33.82666767,TRUE
1/9/12,43.310001,43.939999,43.16,43.880001,12600,45.080002,TRUE,0.027347333,48.439999,TRUE,0.103919733,44.67969252,40.9515002,37.22330788,0.892750769,18.20784244,FALSE,FALSE,FALSE,0,40.27383395,41.18930508,41.6920496,TRUE,FALSE,38.52910634,41.19534815,43.4453758,TRUE,FALSE,39.51601252,TRUE,9.100674591,28.28536203,21.65322661,FALSE,TRUE,0,64,TRUE,117.4080964,0,1.056975787,0.759600267,0.29737552,TRUE,2.906598761,TRUE,74.79310845,0,6.427361145,0,62.99436333,0,69.95641504,0,-0.952349206,-1,15859.80681,TRUE,89.05092896,84.85640289,-1,100,97.7003932,-1,0.136632963,TRUE,43.66,52.779999,43.380001,53.059998,34.260002,62.179997,33.980003,TRUE
1/10/12,44.970001,45.200001,44.790001,45.080002,33200,45.48,TRUE,0.00887307,48.02,TRUE,0.065217344,45.27466299,41.1355002,36.99633741,0.976485463,20.12452878,FALSE,FALSE,FALSE,0,40.46231113,41.24083749,41.72576057,TRUE,FALSE,38.5788298,41.2186219,43.45721175,TRUE,FALSE,39.86993144,TRUE,10.1878378,33.04831462,20.11780436,FALSE,TRUE,0,68,TRUE,169.1624906,0,1.206879812,0.849056176,0.357823636,TRUE,3.395509457,TRUE,88.32803816,-1,7.15474685,0,66.73770518,0,73.18164615,-1,-2.105245245,-1,20426.08012,TRUE,91.7524951,88.37898754,-1,100,97.7003932,-1,0.145407705,TRUE,45.02333467,53.25666833,44.84666833,53.43333467,36.61333467,61.66666833,36.43666833,TRUE
1/11/12,45.099998,45.540001,44.990002,45.48,5500,46.279999,TRUE,0.017590128,47.709999,TRUE,0.04903252,45.91985038,41.41200015,36.90414992,0.951212844,21.77074383,FALSE,FALSE,FALSE,0,40.65908324,41.29698534,41.76311618,TRUE,FALSE,38.63673861,41.24171001,43.4712645,TRUE,FALSE,40.4029384,TRUE,11.3902012,33.93549956,19.49742807,FALSE,TRUE,0,72,TRUE,153.6965046,0,1.342481042,0.94774115,0.394739893,TRUE,3.805157957,TRUE,87.84914109,-1,8.36311393,0,67.90321008,0,74.29047939,-1,-0.993393875,-1,21805.3594,TRUE,97.21748594,92.67363667,-1,100,100,-1,0.155364288,TRUE,45.33666767,53.66333733,45.13333433,53.86667067,36.80666467,62.19334033,36.60333133,TRUE
1/12/12,45.689999,46.310001,45.18,46.279999,9700,45.540001,FALSE,-0.015989585,49.07,TRUE,0.060285243,46.58914426,41.79050015,36.99185604,0.96778827,22.96523894,FALSE,FALSE,FALSE,0,40.87951131,41.36298552,41.80806029,TRUE,FALSE,38.76405122,41.26886255,43.49079023,TRUE,FALSE,41.01938591,TRUE,12.92394954,36.12031174,18.25208582,FALSE,TRUE,0,76,TRUE,159.0323969,0,1.497239977,1.057640915,0.439599062,TRUE,4.202275666,TRUE,93.6987919,-1,13.96207304,-1,70.15558785,-1,79.85706884,-1,-0.522682836,-1,23309.77976,TRUE,97.89997123,95.62331742,-1,100,100,-1,0.166661123,TRUE,45.92333333,54.26666467,45.53666567,54.65333233,37.19333433,62.99666367,36.80666667,TRUE
1/13/12,45.400002,45.540001,44.599998,45.540001,5900,45.98,TRUE,0.009661814,48.889999,TRUE,0.073561658,46.88582631,42.17300025,37.46017419,0.857216743,22.34996812,FALSE,FALSE,FALSE,0,41.06227561,41.41831023,41.84519403,TRUE,FALSE,38.92503419,41.29035292,43.5062948,TRUE,FALSE,41.76007202,TRUE,13.76948801,32.76917395,19.7617383,FALSE,TRUE,0,76,TRUE,102.2072298,0,1.542396111,1.154591954,0.387804157,TRUE,4.555811532,TRUE,90.05194029,-1,9.418553806,0,65.57181959,0,74.82423129,-1,-13.41463181,-1,23683.42629,TRUE,90.97880855,95.36542191,-1,35.99183706,78.66394569,0,0.178343088,TRUE,45.22666667,52.87333133,44.14333233,53.95666567,36.49666767,61.60333033,35.41333333,TRUE
1/17/12,46.470001,46.860001,45.98,45.98,9000,47.099998,TRUE,0.024358373,50.779999,TRUE,0.104393193,47.19053111,42.55900035,37.92746959,0.869316304,21.76522346,FALSE,FALSE,FALSE,0,41.25512755,41.47872996,41.88633638,TRUE,FALSE,39.0709827,41.31292371,43.52499928,TRUE,FALSE,42.39706208,TRUE,15.25334535,37.66286667,18.32329287,FALSE,TRUE,0,84,TRUE,124.7570736,0,1.595297321,1.242733028,0.352564293,TRUE,5.225222223,TRUE,90.11920924,-1,11.00917967,-1,66.95436778,0,66.7266198,0,-13.99047472,-1,18819.60657,TRUE,78.55502451,89.14460143,0,30.16182557,55.38455421,0,0.190435741,TRUE,46.27333367,54.96666533,45.68666633,55.55333267,36.99333467,64.24666433,36.40666733,TRUE
1/18/12,45.939999,47.099998,45.84,47.099998,6500,48.02,TRUE,0.019532952,50.450001,TRUE,0.071125332,47.65647518,42.9795003,38.30252542,0.940508855,21.76374712,FALSE,FALSE,FALSE,0,41.48433816,41.55318384,41.93821361,TRUE,FALSE,39.21132041,41.34225847,43.55162149,TRUE,FALSE,43.11113231,TRUE,16.74728062,36.3669275,17.04769298,FALSE,TRUE,0,88,TRUE,116.5974832,0,1.70790868,1.335768158,0.372140522,TRUE,5.568803943,TRUE,90.03476203,-1,10.02101588,-1,70.23136021,-1,71.57667175,-1,0,-1,17187.17064,TRUE,78.87250589,82.80211298,0,100,55.38455421,-1,0.203415798,TRUE,46.67999867,55.77999533,46.25999933,56.19999467,37.16000267,65.29999133,36.74000333,TRUE
1/19/12,47.599998,48.110001,47.490002,48.02,10400,47.639999,FALSE,-0.00791339,50.5,TRUE,0.051645148,48.01104039,43.4935002,38.97596001,1.000991647,20.77340372,FALSE,TRUE,FALSE,0,41.74063862,41.63883704,41.9987289,TRUE,FALSE,39.40716428,41.37120932,43.5834113,TRUE,FALSE,43.82912813,TRUE,18.59560301,39.97425835,16.08126678,FALSE,TRUE,0,92,TRUE,138.9431192,0,1.85006408,1.438627342,0.411436737,TRUE,6.232802237,TRUE,93.05747669,-1,11.33781332,-1,72.63217097,-1,73.77119441,-1,-1.241393103,-1,17305.26075,TRUE,86.16594183,81.19782407,-1,100,76.72060852,-1,0.217514945,TRUE,47.87333433,58.16666667,47.63666767,58.40333333,37.34333533,68.69666567,37.10666867,TRUE
1/20/12,47.900002,47.900002,47.23,47.639999,6400,47.439999,FALSE,-0.004198153,50.470001,TRUE,0.059403906,48.48832914,43.8525002,39.21667126,0.908502864,21.14282615,FALSE,FALSE,FALSE,0,41.97198609,41.71832262,42.05486094,TRUE,FALSE,39.57621332,41.39769609,43.61249957,TRUE,FALSE,44.6853027,TRUE,20.03407259,38.15240221,16.84832363,FALSE,TRUE,0,92,TRUE,113.1729527,0,1.910042571,1.532910388,0.377132183,TRUE,6.439845464,TRUE,89.4250338,-1,9.946911611,0,70.11680206,-1,70.86211576,-1,-6.994075299,-1,16236.25361,TRUE,94.6818374,86.57342837,-1,64.37331826,88.12443942,0,0.232010335,TRUE,47.59000033,57.59999867,47.06999967,58.11999933,37.06000133,68.12999767,36.54000067,TRUE
1/23/12,47.610001,48.220001,46.939999,47.439999,9700,47.330002,FALSE,-0.002318655,50.790001,TRUE,0.070615558,48.83034462,44.1940001,39.55765558,0.850060148,20.98178265,FALSE,FALSE,FALSE,0,42.18641797,41.79410642,42.1084444,TRUE,TRUE,39.70708501,41.42440878,43.64050986,TRUE,FALSE,45.37024236,TRUE,21.52245965,37.18350371,15.60716861,FALSE,TRUE,0,100,TRUE,101.4922048,0,1.919312984,1.610190907,0.309122077,TRUE,6.443973361,TRUE,84.30052177,-1,9.68785896,0,68.7669616,0,66.7059622,0,-12.42041006,-1,13647.76363,TRUE,83.75744423,88.20174116,-1,31.92421015,65.43250947,0,0.246426843,TRUE,47.533333,57.486664,46.846665,58.173332,36.893334,68.126663,36.206666,TRUE
1/24/12,46.599998,47.330002,46.41,47.330002,7000,48.509998,TRUE,0.024931248,49.549999,TRUE,0.046904646,49.1178131,44.4990002,39.8801873,0.806464222,20.75917605,FALSE,FALSE,FALSE,0,42.38812714,41.86742954,42.1604002,TRUE,TRUE,39.95035531,41.45262815,43.66688428,TRUE,FALSE,45.94019409,TRUE,22.31509281,34.95221932,17.75837864,TRUE,TRUE,1,88,TRUE,68.39383436,0,1.895928926,1.667338511,0.228590415,TRUE,6.321374924,TRUE,78.9424577,0,7.862353969,0,67.99169383,0,67.08105623,0,-14.17195409,-1,13575.40286,TRUE,72.1471871,83.52882291,0,0,32.09917614,1,0.26043569,TRUE,47.02333467,56.46666733,45.82666833,57.66333367,36.38333567,67.10666633,35.18666933,TRUE
1/25/12,46.950001,48.689999,46.720001,48.509998,15600,48.299999,FALSE,-0.004328984,50.75,TRUE,0.046176089,49.61227437,44.8210001,40.02972583,0.884970437,21.37959553,FALSE,FALSE,FALSE,0,42.62820051,41.95541058,42.22358027,TRUE,TRUE,40.23669311,41.48777361,43.69694728,TRUE,FALSE,46.39615547,TRUE,23.72167088,38.70149467,15.80489452,TRUE,TRUE,1,96,TRUE,99.36238947,0,1.95013279,1.723897367,0.226235423,TRUE,6.365229358,TRUE,83.57760194,-1,7.608686442,0,71.68016948,-1,72.46925408,-1,-2.666681481,-1,16368.24315,TRUE,73.97904536,76.62789223,0,79.48483609,37.13634875,0,0.274645702,TRUE,47.97333267,58.36666333,47.25666633,59.08332967,36.86333567,69.47666033,36.14666933,TRUE
1/26/12,49.220001,49.299999,47.950001,48.299999,17600,48.439999,TRUE,0.002898551,50.529999,TRUE,0.046169773,49.96975287,45.1375,40.30524713,0.827228219,21.41125616,FALSE,FALSE,FALSE,0,42.85062398,42.03944486,42.28404215,TRUE,TRUE,40.43591936,41.52071268,43.72548263,TRUE,FALSE,46.41,TRUE,25.28897596,39.1883351,14.61816573,TRUE,TRUE,1,100,TRUE,113.1272867,0,1.953624412,1.769842776,0.183781636,TRUE,6.308984212,TRUE,80.92367528,-1,6.200525506,0,70.13129068,-1,69.97680658,0,-16.2866476,-1,13326.43802,TRUE,73.36940916,73.16521387,0,58.00761766,45.83081792,0,0.288599157,TRUE,48.51666633,59.45333067,47.73333367,60.23666333,36.79666933,71.17332767,36.01333667,TRUE
1/27/12,47.779999,48.439999,47.779999,48.439999,9200,48.02,FALSE,-0.0086705,49.299999,TRUE,0.017753923,50.0918093,45.5289999,40.9661905,0.818991968,20.04353011,FALSE,FALSE,FALSE,0,43.06981516,42.12422041,42.34529545,TRUE,TRUE,40.66771782,41.55298995,43.75263455,TRUE,FALSE,46.720001,TRUE,26.55108375,37.69803384,15.04180017,TRUE,TRUE,1,92,TRUE,88.71904737,0,1.945264579,1.804927137,0.140337443,TRUE,5.955208101,TRUE,75.4885148,0,4.66724297,0,70.58758451,-1,69.5941845,0,-14.00651694,-1,13797.84156,TRUE,75.91511066,74.42118839,0,70.37841451,69.29028942,0,0.30215965,TRUE,48.219999,58.859996,47.139999,59.939996,36.500002,70.579993,35.420002,TRUE
1/30/12,47.049999,48.029999,47.049999,48.02,3300,47.709999,FALSE,-0.006455664,50.299999,TRUE,0.047480196,50.16114422,45.84899995,41.53685568,0.751730915,18.8101999,FALSE,FALSE,FALSE,0,43.26394005,42.20231021,42.40176018,TRUE,TRUE,40.84793629,41.5815987,43.777856,TRUE,FALSE,49.299999,FALSE,26.91536305,34.70466229,18.01755609,TRUE,TRUE,1,92,TRUE,51.47771837,0,1.883042401,1.82055019,0.062492212,TRUE,5.740041766,TRUE,71.85029172,0,5.445759652,0,67.26757874,0,68.07239737,0,-27.23401548,0,13764.9128,TRUE,63.78315933,71.02255971,0,0,42.79534406,1,0.314839874,TRUE,47.69999933,57.75999967,46.09999967,59.35999933,36.03999933,69.41999967,34.43999967,TRUE
